applicant_income,coapplicant_income,credit_score,employment_years,loan_amount,loan_term,dependents_num,education,self_employed,married,property_area,approval_probability_true,loan_status
36144.0,0.0,820.0,9.8,412.0,240,0,Graduate,No,No,Urban,0.9464,1
62401.0,14004.0,866.0,8.3,700.0,180,1,Graduate,No,Yes,Urban,0.7887,1
55095.0,15730.0,732.0,7.8,700.0,180,0,Graduate,No,Yes,Rural,0.6271,0
79354.0,0.0,620.0,7.4,700.0,240,0,Graduate,No,No,Urban,0.5481,0
46473.0,18889.0,589.0,3.1,700.0,360,3,Graduate,Yes,Yes,Urban,0.4836,1
71998.0,8199.0,643.0,6.5,700.0,360,2,Not Graduate,No,Yes,Semiurban,0.6304,1
46316.0,17859.0,795.0,2.4,700.0,360,0,Graduate,No,Yes,Rural,0.7596,1
35439.0,23082.0,646.0,0.5,700.0,360,0,Graduate,No,Yes,Urban,0.4202,0
45339.0,0.0,789.0,2.5,700.0,240,1,Graduate,No,No,Rural,0.7853,1
28863.0,39991.0,549.0,0.9,700.0,300,0,Graduate,No,Yes,Urban,0.2455,1
120698.0,7871.0,713.0,2.5,700.0,180,0,Not Graduate,No,Yes,Rural,0.6632,1
60467.0,0.0,625.0,1.8,700.0,360,0,Graduate,No,No,Rural,0.3987,0
40779.0,0.0,752.0,4.6,700.0,240,1,Graduate,No,No,Urban,0.6987,1
48601.0,18635.0,672.0,2.2,700.0,180,0,Graduate,No,Yes,Urban,0.7615,0
16297.0,13818.0,756.0,6.1,700.0,120,0,Graduate,Yes,Yes,Urban,0.3987,0
104029.0,0.0,659.0,3.6,700.0,300,0,Graduate,No,No,Semiurban,0.7196,1
99843.0,0.0,717.0,12.6,700.0,240,0,Graduate,No,No,Urban,0.9243,1
59586.0,23403.0,770.0,0.5,700.0,60,0,Graduate,No,Yes,Urban,0.7833,0
65132.0,0.0,695.0,5.8,700.0,360,0,Graduate,No,No,Urban,0.8158,1
33442.0,35066.0,710.0,5.6,700.0,300,0,Graduate,No,Yes,Urban,0.759,1
34479.0,33063.0,797.0,15.0,700.0,60,2,Graduate,No,Yes,Urban,0.5749,0
27921.0,13428.0,690.0,2.3,700.0,240,0,Graduate,No,Yes,Rural,0.1721,0
53229.0,28343.0,545.0,1.8,700.0,360,0,Graduate,No,Yes,Rural,0.3311,0
88933.0,13165.0,628.0,0.9,700.0,120,3,Not Graduate,No,Yes,Semiurban,0.5338,1
48487.0,51203.0,501.0,1.5,700.0,360,1,Not Graduate,No,Yes,Semiurban,0.161,0
59221.0,52953.0,651.0,3.5,700.0,300,1,Graduate,Yes,Yes,Semiurban,0.7075,1
85915.0,22966.0,757.0,9.1,700.0,360,0,Graduate,No,Yes,Semiurban,0.8758,1
28793.0,48326.0,708.0,1.7,700.0,360,0,Graduate,No,Yes,Semiurban,0.8177,1
123641.0,17749.0,826.0,0.9,700.0,360,1,Graduate,No,Yes,Semiurban,0.8937,1
92603.0,0.0,805.0,1.6,700.0,120,1,Not Graduate,No,No,Semiurban,0.7438,1
70674.0,19504.0,717.0,0.5,700.0,240,0,Graduate,No,Yes,Semiurban,0.7754,1
69379.0,0.0,469.0,13.1,481.0,240,0,Graduate,Yes,No,Urban,0.1807,0
85635.0,27901.0,766.0,10.3,700.0,300,3,Not Graduate,No,Yes,Urban,0.8766,1
64403.0,26864.0,611.0,1.8,700.0,480,0,Not Graduate,No,Yes,Urban,0.4721,0
86971.0,25601.0,754.0,1.4,700.0,120,0,Graduate,Yes,Yes,Semiurban,0.6694,1
47093.0,0.0,748.0,11.8,700.0,360,0,Graduate,No,No,Urban,0.724,1
66781.0,53662.0,729.0,0.0,700.0,480,2,Graduate,Yes,Yes,Semiurban,0.8185,1
99220.0,8902.0,750.0,4.6,700.0,480,2,Graduate,No,Yes,Semiurban,0.8301,1
18392.0,77382.0,900.0,12.4,700.0,360,2,Not Graduate,No,Yes,Rural,0.9464,1
54794.0,0.0,712.0,3.6,411.0,240,0,Not Graduate,Yes,No,Urban,0.5054,1
63069.0,0.0,545.0,0.0,700.0,180,0,Graduate,Yes,No,Semiurban,0.2504,0
22907.0,55889.0,771.0,1.2,700.0,300,0,Graduate,Yes,Yes,Semiurban,0.8167,1
68882.0,37559.0,642.0,12.8,700.0,300,1,Not Graduate,Yes,Yes,Semiurban,0.8687,1
40808.0,36108.0,820.0,0.1,700.0,240,1,Graduate,No,Yes,Semiurban,0.8288,0
67283.0,53375.0,844.0,2.5,700.0,300,3,Graduate,No,Yes,Rural,0.8969,1
54726.0,24573.0,768.0,7.8,700.0,120,0,Graduate,No,Yes,Urban,0.8338,1
38275.0,0.0,591.0,9.1,700.0,300,1,Graduate,No,No,Rural,0.4983,1
90768.0,0.0,655.0,3.2,700.0,360,0,Graduate,No,No,Rural,0.7421,0
47776.0,33848.0,822.0,1.3,700.0,240,0,Graduate,No,Yes,Semiurban,0.8743,1
63792.0,36644.0,892.0,4.6,700.0,360,0,Graduate,No,Yes,Rural,0.8813,1
98904.0,50530.0,701.0,1.5,700.0,300,0,Graduate,No,Yes,Semiurban,0.6645,0
38754.0,39708.0,669.0,1.5,700.0,60,3,Graduate,No,Yes,Semiurban,0.3953,1
57147.0,30106.0,598.0,8.2,700.0,120,0,Graduate,No,Yes,Rural,0.5453,1
46257.0,22591.0,583.0,0.8,700.0,360,3,Graduate,No,Yes,Urban,0.4977,0
50802.0,22453.0,702.0,0.0,700.0,60,0,Not Graduate,No,Yes,Urban,0.2904,1
140865.0,22558.0,763.0,2.1,700.0,480,0,Graduate,No,Yes,Urban,0.8629,1
68999.0,0.0,558.0,3.4,700.0,360,0,Graduate,No,No,Semiurban,0.6541,1
64972.0,70185.0,784.0,6.1,700.0,240,0,Graduate,No,Yes,Urban,0.8366,1
70977.0,46596.0,827.0,7.6,700.0,240,0,Not Graduate,No,Yes,Rural,0.6188,1
68235.0,30945.0,764.0,5.4,700.0,300,0,Graduate,No,Yes,Semiurban,0.9345,1
26454.0,42117.0,860.0,4.9,700.0,300,0,Graduate,No,Yes,Rural,0.8001,1
149438.0,0.0,738.0,5.5,700.0,120,3,Graduate,No,No,Urban,0.735,1
29981.0,0.0,705.0,1.6,700.0,180,1,Graduate,Yes,No,Urban,0.3222,1
117911.0,38186.0,730.0,2.4,700.0,300,2,Graduate,No,Yes,Urban,0.7365,1
73833.0,0.0,832.0,4.8,700.0,360,0,Graduate,No,No,Urban,0.94,1
66350.0,18530.0,719.0,0.3,700.0,180,0,Graduate,Yes,Yes,Semiurban,0.9165,1
50096.0,0.0,646.0,1.8,700.0,360,0,Graduate,No,No,Rural,0.3206,0
170104.0,14198.0,738.0,2.6,700.0,360,2,Graduate,No,Yes,Semiurban,0.8587,1
73415.0,25515.0,742.0,3.8,700.0,120,0,Graduate,No,Yes,Semiurban,0.8104,1
44088.0,13755.0,654.0,3.3,700.0,240,0,Graduate,Yes,Yes,Semiurban,0.601,0
45487.0,0.0,803.0,6.3,700.0,360,1,Graduate,No,No,Urban,0.7473,1
43254.0,18768.0,708.0,3.2,700.0,240,0,Graduate,No,Yes,Semiurban,0.6583,0
58178.0,0.0,785.0,11.7,515.0,180,2,Graduate,No,No,Urban,0.7953,0
38528.0,20327.0,746.0,2.4,700.0,360,0,Graduate,No,Yes,Rural,0.6299,1
75770.0,0.0,619.0,3.7,700.0,240,0,Not Graduate,No,No,Semiurban,0.4639,0
43427.0,37473.0,587.0,0.0,700.0,360,2,Not Graduate,No,Yes,Urban,0.1089,0
86862.0,0.0,628.0,1.9,700.0,120,0,Graduate,No,No,Semiurban,0.564,1
86050.0,31405.0,707.0,10.1,700.0,300,0,Graduate,No,Yes,Urban,0.792,1
55643.0,16836.0,848.0,2.0,700.0,240,0,Graduate,No,Yes,Semiurban,0.8782,1
72673.0,0.0,679.0,1.5,580.0,480,2,Not Graduate,No,No,Rural,0.5026,1
74217.0,0.0,736.0,3.9,516.0,300,3,Graduate,No,No,Rural,0.6913,1
30817.0,0.0,776.0,0.4,277.0,300,1,Graduate,No,No,Urban,0.757,1
117867.0,29779.0,654.0,3.8,700.0,120,2,Not Graduate,No,Yes,Urban,0.5343,1
51154.0,53177.0,657.0,1.8,700.0,480,0,Graduate,No,Yes,Semiurban,0.6556,1
76278.0,26520.0,785.0,2.4,700.0,120,0,Not Graduate,No,Yes,Rural,0.5664,0
77182.0,19051.0,763.0,7.8,700.0,120,0,Graduate,No,Yes,Rural,0.9068,1
15261.0,44862.0,625.0,5.4,444.0,120,1,Graduate,Yes,Yes,Urban,0.3841,0
43221.0,32275.0,647.0,3.0,700.0,360,0,Not Graduate,No,Yes,Rural,0.489,1
81061.0,0.0,710.0,4.3,700.0,360,2,Graduate,No,No,Rural,0.8826,1
58463.0,0.0,739.0,7.3,700.0,480,1,Graduate,No,No,Urban,0.7216,1
76067.0,13098.0,825.0,6.8,700.0,120,3,Graduate,No,Yes,Rural,0.8318,1
63899.0,92425.0,708.0,1.0,700.0,300,0,Not Graduate,Yes,Yes,Urban,0.8786,1
95448.0,19313.0,603.0,1.8,700.0,300,0,Graduate,No,Yes,Urban,0.3242,0
59748.0,0.0,622.0,2.1,700.0,300,0,Graduate,No,No,Urban,0.6571,0
103582.0,39908.0,724.0,1.0,700.0,300,0,Graduate,No,Yes,Semiurban,0.8526,1
37737.0,15997.0,706.0,0.1,700.0,300,2,Graduate,No,Yes,Rural,0.4278,1
53981.0,21681.0,614.0,1.0,700.0,360,0,Graduate,No,Yes,Semiurban,0.5861,1
44390.0,28811.0,810.0,8.3,700.0,300,3,Graduate,No,Yes,Urban,0.8285,1
67052.0,0.0,487.0,3.9,700.0,360,3,Graduate,No,No,Urban,0.3716,1
50663.0,0.0,717.0,2.1,471.0,360,1,Not Graduate,No,No,Semiurban,0.7099,1
51720.0,64494.0,555.0,4.7,700.0,360,0,Graduate,No,Yes,Semiurban,0.6407,1
42362.0,25303.0,790.0,6.7,538.0,300,0,Graduate,No,Yes,Semiurban,0.8762,1
46934.0,0.0,672.0,2.2,700.0,300,0,Graduate,No,No,Urban,0.5706,1
47722.0,46043.0,745.0,3.1,700.0,120,0,Graduate,Yes,Yes,Semiurban,0.7247,1
24368.0,0.0,644.0,0.3,692.0,360,0,Not Graduate,No,No,Rural,0.0718,0
21661.0,0.0,828.0,4.5,520.0,180,0,Graduate,No,No,Semiurban,0.822,1
58387.0,0.0,520.0,2.2,700.0,60,1,Graduate,No,No,Semiurban,0.1087,0
17800.0,30221.0,782.0,2.8,700.0,300,0,Graduate,No,Yes,Rural,0.7861,1
52516.0,27498.0,640.0,2.7,700.0,300,0,Graduate,No,Yes,Semiurban,0.5598,1
48610.0,0.0,739.0,5.0,700.0,300,0,Graduate,No,No,Semiurban,0.8642,1
71515.0,29217.0,741.0,4.2,700.0,300,3,Graduate,No,Yes,Semiurban,0.8489,1
42948.0,42184.0,566.0,2.7,700.0,300,1,Graduate,No,Yes,Urban,0.4237,0
110106.0,39605.0,787.0,0.1,700.0,360,0,Graduate,No,Yes,Semiurban,0.9407,1
81327.0,15189.0,740.0,4.9,700.0,360,2,Graduate,No,Yes,Rural,0.6925,1
30177.0,0.0,726.0,10.6,517.0,360,1,Graduate,No,No,Urban,0.8161,1
50543.0,44730.0,733.0,7.3,700.0,240,2,Not Graduate,No,Yes,Rural,0.5733,1
81527.0,0.0,723.0,20.0,700.0,120,0,Graduate,Yes,No,Semiurban,0.835,1
37849.0,0.0,748.0,0.7,700.0,300,2,Graduate,Yes,No,Semiurban,0.4575,1
55703.0,42690.0,650.0,1.3,634.0,180,0,Graduate,No,Yes,Semiurban,0.5267,0
102916.0,10907.0,755.0,3.9,700.0,360,3,Graduate,Yes,Yes,Semiurban,0.7669,1
45386.0,0.0,749.0,1.3,700.0,360,0,Graduate,No,No,Rural,0.6009,1
91277.0,42120.0,664.0,0.2,700.0,360,3,Not Graduate,No,Yes,Semiurban,0.678,1
38863.0,0.0,873.0,2.6,700.0,180,3,Graduate,No,No,Rural,0.6123,0
16936.0,0.0,727.0,1.7,203.0,300,0,Not Graduate,No,No,Semiurban,0.7604,0
95414.0,42494.0,714.0,1.5,700.0,300,3,Graduate,No,Yes,Semiurban,0.7452,1
68478.0,0.0,780.0,15.3,681.0,180,0,Graduate,No,No,Rural,0.7927,1
70398.0,18525.0,673.0,1.4,700.0,360,0,Not Graduate,No,Yes,Urban,0.6739,0
35989.0,71106.0,808.0,0.7,700.0,300,0,Graduate,No,Yes,Semiurban,0.8758,1
28893.0,0.0,655.0,0.7,700.0,180,3,Not Graduate,Yes,No,Urban,0.2553,0
92335.0,0.0,788.0,8.2,700.0,240,0,Graduate,No,No,Rural,0.8719,1
63079.0,20954.0,592.0,6.3,700.0,180,1,Not Graduate,No,Yes,Semiurban,0.2895,0
54213.0,22382.0,523.0,0.7,700.0,240,1,Graduate,No,Yes,Rural,0.2035,1
62492.0,22952.0,733.0,1.2,700.0,180,3,Graduate,No,Yes,Rural,0.516,0
92005.0,20051.0,646.0,6.9,700.0,240,2,Graduate,Yes,Yes,Urban,0.3592,0
77184.0,18050.0,677.0,1.6,700.0,300,0,Graduate,No,Yes,Urban,0.7892,1
46660.0,23833.0,514.0,20.0,700.0,480,0,Graduate,No,Yes,Semiurban,0.6999,0
31588.0,19450.0,862.0,3.9,630.0,180,0,Graduate,No,Yes,Semiurban,0.8601,1
51052.0,0.0,679.0,1.1,700.0,180,1,Graduate,Yes,No,Urban,0.5161,0
38636.0,27360.0,840.0,9.8,700.0,60,0,Graduate,No,Yes,Urban,0.82,1
34662.0,23822.0,552.0,1.9,600.0,180,0,Not Graduate,No,Yes,Semiurban,0.3101,0
98974.0,0.0,705.0,1.7,700.0,240,2,Graduate,No,No,Urban,0.7858,1
82159.0,0.0,735.0,2.0,700.0,240,0,Graduate,No,No,Rural,0.7314,1
66969.0,0.0,721.0,7.3,700.0,180,1,Graduate,No,No,Rural,0.7682,1
33856.0,13355.0,716.0,1.0,526.0,180,0,Graduate,No,Yes,Rural,0.408,0
120752.0,15716.0,565.0,2.4,700.0,300,0,Graduate,No,Yes,Urban,0.5031,1
71571.0,23667.0,698.0,0.2,575.0,240,0,Graduate,Yes,Yes,Urban,0.695,1
46267.0,35060.0,594.0,8.8,700.0,240,0,Not Graduate,Yes,Yes,Semiurban,0.3319,0
45871.0,43647.0,626.0,2.1,700.0,360,2,Not Graduate,No,Yes,Rural,0.2505,0
58863.0,66619.0,697.0,1.4,700.0,300,0,Graduate,No,Yes,Urban,0.5447,0
46586.0,40398.0,668.0,4.3,700.0,240,0,Graduate,No,Yes,Urban,0.668,1
144203.0,16554.0,677.0,6.1,700.0,180,2,Graduate,No,Yes,Urban,0.659,1
48440.0,0.0,817.0,8.4,700.0,240,2,Graduate,No,No,Semiurban,0.7426,1
36370.0,8184.0,682.0,2.1,324.0,360,2,Graduate,No,Yes,Semiurban,0.8331,1
110983.0,0.0,673.0,8.4,700.0,480,3,Graduate,No,No,Urban,0.7418,1
44846.0,19287.0,687.0,3.1,700.0,240,2,Graduate,No,Yes,Semiurban,0.5624,0
79245.0,7539.0,588.0,0.5,700.0,180,0,Graduate,No,Yes,Semiurban,0.5236,0
75634.0,85746.0,728.0,9.4,700.0,360,2,Graduate,No,Yes,Semiurban,0.855,0
55570.0,21853.0,757.0,4.0,553.0,120,0,Not Graduate,No,Yes,Semiurban,0.6053,0
37848.0,8443.0,732.0,4.6,700.0,180,0,Graduate,No,Yes,Rural,0.5861,0
55813.0,0.0,714.0,13.9,700.0,180,0,Not Graduate,No,No,Semiurban,0.8701,1
34845.0,0.0,746.0,4.1,440.0,300,0,Not Graduate,No,No,Semiurban,0.8628,1
56390.0,76796.0,639.0,0.0,700.0,240,0,Graduate,No,Yes,Rural,0.5525,1
78792.0,27781.0,718.0,10.2,700.0,180,0,Graduate,No,Yes,Rural,0.712,1
84400.0,0.0,804.0,1.7,700.0,360,0,Graduate,Yes,No,Semiurban,0.9039,1
36262.0,52790.0,635.0,3.5,700.0,300,2,Not Graduate,Yes,Yes,Urban,0.4572,0
51267.0,24766.0,740.0,1.1,700.0,480,3,Not Graduate,No,Yes,Rural,0.5577,1
49253.0,34654.0,731.0,1.8,700.0,240,1,Graduate,Yes,Yes,Urban,0.8596,1
63893.0,0.0,633.0,5.8,700.0,360,2,Graduate,No,No,Rural,0.3927,0
30057.0,14887.0,752.0,2.8,700.0,240,0,Not Graduate,No,Yes,Urban,0.7227,0
38560.0,62644.0,645.0,4.9,700.0,60,2,Graduate,No,Yes,Rural,0.3458,0
27983.0,16584.0,740.0,8.7,700.0,180,0,Not Graduate,No,Yes,Semiurban,0.6857,1
31130.0,18985.0,625.0,2.1,556.0,300,0,Not Graduate,No,Yes,Rural,0.1802,0
43158.0,28422.0,728.0,4.2,700.0,360,0,Graduate,No,Yes,Semiurban,0.8877,1
114895.0,0.0,721.0,7.5,700.0,120,0,Graduate,No,No,Rural,0.8029,1
65906.0,39049.0,716.0,6.3,700.0,360,0,Graduate,No,Yes,Urban,0.8153,1
58530.0,26182.0,726.0,3.9,700.0,360,0,Graduate,No,Yes,Urban,0.8598,1
100277.0,31454.0,647.0,2.4,700.0,60,0,Graduate,No,Yes,Urban,0.5597,0
66910.0,48548.0,587.0,2.6,700.0,120,0,Graduate,No,Yes,Rural,0.2307,0
63827.0,0.0,669.0,2.8,700.0,120,0,Not Graduate,Yes,No,Semiurban,0.3134,1
46692.0,17212.0,789.0,2.1,700.0,300,3,Not Graduate,No,Yes,Semiurban,0.7616,1
43579.0,19310.0,761.0,6.0,700.0,300,0,Graduate,No,Yes,Semiurban,0.6839,1
32838.0,44360.0,724.0,0.7,700.0,240,0,Not Graduate,No,Yes,Rural,0.7215,1
44247.0,17220.0,681.0,17.1,700.0,120,1,Graduate,No,Yes,Semiurban,0.6797,1
50624.0,11358.0,726.0,7.5,466.0,240,2,Graduate,No,Yes,Semiurban,0.8272,1
58526.0,0.0,592.0,1.8,700.0,300,0,Graduate,Yes,No,Semiurban,0.2997,0
43741.0,25811.0,627.0,0.2,700.0,120,2,Graduate,Yes,Yes,Semiurban,0.454,0
35816.0,0.0,703.0,6.2,700.0,360,0,Not Graduate,Yes,No,Urban,0.4234,0
27529.0,0.0,509.0,6.6,442.0,120,0,Graduate,Yes,No,Urban,0.0887,0
67741.0,0.0,868.0,16.6,700.0,300,0,Graduate,Yes,No,Urban,0.9698,1
46209.0,50675.0,569.0,1.5,700.0,180,1,Graduate,No,Yes,Urban,0.5637,0
66078.0,17162.0,872.0,0.4,700.0,120,0,Graduate,No,Yes,Semiurban,0.9387,1
25500.0,0.0,639.0,12.3,303.0,240,1,Graduate,No,No,Semiurban,0.6813,1
65598.0,0.0,615.0,1.5,700.0,300,0,Graduate,No,No,Rural,0.3373,0
69789.0,0.0,643.0,6.4,700.0,120,1,Graduate,Yes,No,Urban,0.3846,0
73880.0,41672.0,651.0,0.3,700.0,240,0,Graduate,No,Yes,Rural,0.5061,0
52438.0,26609.0,638.0,7.1,700.0,240,0,Not Graduate,No,Yes,Semiurban,0.6625,1
83653.0,0.0,658.0,0.7,700.0,240,1,Graduate,No,No,Urban,0.5687,1
33368.0,38824.0,714.0,5.9,700.0,480,1,Graduate,No,Yes,Semiurban,0.794,1
54860.0,23512.0,615.0,3.8,700.0,240,0,Graduate,No,Yes,Rural,0.6552,1
52511.0,5830.0,806.0,15.6,700.0,480,2,Graduate,No,Yes,Urban,0.9364,1
88017.0,41275.0,827.0,0.2,700.0,300,1,Graduate,No,Yes,Semiurban,0.8767,1
24377.0,51021.0,511.0,1.7,609.0,360,0,Graduate,No,Yes,Urban,0.3471,0
36519.0,56197.0,857.0,0.4,700.0,240,3,Not Graduate,No,Yes,Urban,0.7742,0
118640.0,13328.0,789.0,10.6,700.0,120,1,Graduate,No,Yes,Semiurban,0.9327,1
20520.0,9375.0,714.0,4.5,461.0,120,0,Not Graduate,No,Yes,Rural,0.593,1
80182.0,21467.0,634.0,3.8,700.0,300,0,Not Graduate,No,Yes,Semiurban,0.5713,1
42441.0,35769.0,709.0,0.7,700.0,480,0,Graduate,No,Yes,Semiurban,0.8404,1
63385.0,0.0,785.0,3.4,700.0,120,0,Graduate,No,No,Rural,0.8361,1
77294.0,11214.0,900.0,2.5,700.0,300,0,Graduate,Yes,Yes,Urban,0.9218,1
64418.0,40075.0,892.0,1.9,700.0,300,0,Not Graduate,No,Yes,Semiurban,0.9539,1
104037.0,0.0,551.0,7.4,700.0,300,1,Not Graduate,No,No,Semiurban,0.6783,1
46315.0,0.0,673.0,0.3,700.0,180,0,Graduate,No,No,Rural,0.2598,1
48958.0,27138.0,699.0,5.2,700.0,120,2,Not Graduate,No,Yes,Rural,0.3088,0
79259.0,24554.0,839.0,8.7,700.0,120,0,Graduate,No,Yes,Rural,0.7872,1
47356.0,25971.0,698.0,11.9,700.0,180,0,Not Graduate,No,Yes,Urban,0.7629,1
56555.0,22089.0,598.0,6.9,700.0,180,2,Not Graduate,Yes,Yes,Semiurban,0.2697,1
93639.0,0.0,701.0,1.7,700.0,120,1,Graduate,No,No,Semiurban,0.758,1
82019.0,0.0,666.0,4.6,700.0,180,0,Graduate,No,No,Semiurban,0.829,1
29344.0,0.0,787.0,0.8,359.0,300,0,Graduate,No,No,Semiurban,0.7779,1
49346.0,53431.0,900.0,0.6,700.0,480,0,Graduate,No,Yes,Urban,0.9163,1
64111.0,20430.0,778.0,5.1,700.0,480,1,Not Graduate,No,Yes,Urban,0.8543,0
51409.0,0.0,803.0,9.5,643.0,180,0,Graduate,No,No,Urban,0.8377,1
53697.0,33094.0,785.0,0.3,700.0,120,1,Graduate,Yes,Yes,Rural,0.3416,0
64468.0,31008.0,737.0,0.6,700.0,480,1,Graduate,No,Yes,Rural,0.8501,1
34174.0,0.0,626.0,4.2,700.0,240,0,Not Graduate,Yes,No,Urban,0.2721,0
49493.0,45996.0,641.0,1.2,700.0,480,0,Graduate,Yes,Yes,Rural,0.4299,0
35680.0,20952.0,781.0,4.7,700.0,300,0,Graduate,Yes,Yes,Urban,0.7265,1
46598.0,0.0,722.0,1.2,700.0,360,0,Graduate,No,No,Semiurban,0.7795,1
29995.0,47842.0,588.0,0.6,700.0,240,0,Not Graduate,No,Yes,Urban,0.3487,1
59810.0,21837.0,813.0,3.9,700.0,300,0,Not Graduate,No,Yes,Rural,0.8043,0
52515.0,26973.0,640.0,9.9,700.0,300,2,Graduate,No,Yes,Semiurban,0.6992,0
38769.0,17641.0,598.0,5.8,700.0,180,0,Graduate,No,Yes,Urban,0.2981,0
120549.0,20513.0,627.0,8.5,700.0,360,3,Graduate,No,Yes,Semiurban,0.646,1
51376.0,22196.0,724.0,1.5,700.0,120,0,Graduate,No,Yes,Urban,0.6186,0
64238.0,16362.0,808.0,10.9,700.0,240,0,Graduate,No,Yes,Semiurban,0.8881,1
43555.0,0.0,709.0,2.4,427.0,360,1,Not Graduate,No,No,Urban,0.6587,1
47857.0,32272.0,660.0,9.6,700.0,300,2,Graduate,No,Yes,Urban,0.7111,1
65268.0,0.0,610.0,3.2,700.0,120,0,Not Graduate,No,No,Rural,0.4522,0
49536.0,17246.0,769.0,1.6,700.0,180,1,Graduate,No,Yes,Semiurban,0.7164,1
57033.0,0.0,686.0,1.5,700.0,120,2,Graduate,No,No,Urban,0.5491,1
79927.0,42959.0,734.0,4.2,700.0,180,2,Graduate,No,Yes,Urban,0.8795,1
45818.0,19249.0,680.0,0.4,519.0,180,0,Graduate,No,Yes,Urban,0.7399,1
32549.0,0.0,750.0,13.3,700.0,360,2,Graduate,No,No,Urban,0.6022,1
30000.0,17982.0,733.0,1.6,700.0,300,2,Graduate,No,Yes,Semiurban,0.6472,0
104208.0,33102.0,900.0,2.0,700.0,120,1,Graduate,No,Yes,Urban,0.9701,1
84211.0,40692.0,733.0,1.3,700.0,240,2,Graduate,No,Yes,Semiurban,0.7916,1
60328.0,0.0,630.0,0.0,496.0,180,3,Graduate,Yes,No,Semiurban,0.4478,0
47423.0,43376.0,710.0,5.9,700.0,240,0,Not Graduate,No,Yes,Urban,0.6431,1
32536.0,55118.0,612.0,4.5,700.0,300,0,Graduate,No,Yes,Rural,0.5874,0
50586.0,22699.0,607.0,8.3,700.0,360,0,Not Graduate,No,Yes,Urban,0.1994,0
54764.0,32538.0,811.0,0.2,700.0,360,0,Graduate,No,Yes,Semiurban,0.8486,0
35410.0,16958.0,738.0,13.2,700.0,240,0,Not Graduate,No,Yes,Semiurban,0.6727,1
33044.0,32857.0,778.0,2.0,700.0,240,1,Graduate,Yes,Yes,Urban,0.8705,1
27537.0,104149.0,552.0,12.2,700.0,300,0,Not Graduate,No,Yes,Urban,0.5167,1
75065.0,8037.0,601.0,0.6,700.0,240,1,Graduate,No,Yes,Urban,0.4147,0
33598.0,0.0,710.0,6.8,232.0,120,2,Graduate,Yes,No,Rural,0.5455,0
64858.0,0.0,623.0,4.3,700.0,300,0,Graduate,No,No,Rural,0.2764,0
48221.0,0.0,537.0,2.2,646.0,300,2,Graduate,Yes,No,Semiurban,0.4114,1
72959.0,12578.0,590.0,0.4,700.0,240,0,Graduate,No,Yes,Semiurban,0.4712,0
65581.0,0.0,672.0,4.6,700.0,240,2,Graduate,No,No,Semiurban,0.7165,0
51668.0,19552.0,731.0,0.1,700.0,480,2,Graduate,No,Yes,Urban,0.6167,1
60162.0,0.0,851.0,3.5,700.0,300,0,Not Graduate,No,No,Urban,0.85,1
47053.0,25238.0,577.0,4.6,700.0,360,0,Graduate,Yes,Yes,Urban,0.2868,0
43983.0,12262.0,611.0,6.6,700.0,480,0,Graduate,No,Yes,Semiurban,0.5534,0
85960.0,23389.0,606.0,23.7,700.0,360,2,Graduate,No,Yes,Urban,0.8259,0
47682.0,16077.0,750.0,1.5,566.0,480,2,Graduate,No,Yes,Urban,0.7683,1
54914.0,0.0,708.0,1.9,700.0,360,0,Graduate,No,No,Urban,0.7025,1
31434.0,0.0,605.0,2.1,344.0,180,1,Graduate,No,No,Urban,0.3933,0
63902.0,0.0,616.0,6.6,700.0,180,0,Not Graduate,No,No,Semiurban,0.6965,1
44071.0,15214.0,698.0,13.4,578.0,180,0,Not Graduate,No,Yes,Urban,0.5871,0
46617.0,45433.0,714.0,18.3,700.0,240,3,Not Graduate,No,Yes,Urban,0.7472,1
40030.0,22492.0,625.0,14.6,440.0,240,0,Graduate,No,Yes,Urban,0.7182,0
59363.0,0.0,707.0,10.6,365.0,360,3,Graduate,Yes,No,Urban,0.6141,1
24521.0,24830.0,613.0,23.5,700.0,240,2,Graduate,No,Yes,Urban,0.5955,1
75856.0,0.0,702.0,2.4,700.0,360,3,Graduate,No,No,Urban,0.6462,1
56037.0,26936.0,708.0,14.8,700.0,360,0,Graduate,No,Yes,Semiurban,0.8722,1
46805.0,41891.0,746.0,7.2,700.0,120,0,Graduate,No,Yes,Semiurban,0.8328,1
29725.0,0.0,809.0,0.9,697.0,60,0,Graduate,No,No,Urban,0.0691,0
64513.0,18108.0,632.0,0.2,700.0,360,1,Graduate,Yes,Yes,Urban,0.2678,0
43634.0,27528.0,695.0,1.2,700.0,180,1,Graduate,No,Yes,Urban,0.6265,1
98573.0,19205.0,520.0,7.5,700.0,180,0,Graduate,No,Yes,Urban,0.2875,1
69860.0,0.0,890.0,5.0,700.0,180,2,Graduate,No,No,Rural,0.8689,1
89017.0,15084.0,493.0,1.3,700.0,180,0,Graduate,Yes,Yes,Rural,0.1248,0
51353.0,47924.0,674.0,6.8,665.0,360,0,Graduate,Yes,Yes,Urban,0.4964,1
72506.0,17513.0,427.0,0.8,700.0,300,0,Graduate,Yes,Yes,Semiurban,0.2099,0
69173.0,52035.0,620.0,8.6,700.0,180,0,Not Graduate,No,Yes,Urban,0.6556,1
47126.0,26014.0,874.0,7.9,700.0,300,0,Graduate,No,Yes,Urban,0.9625,1
